LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMT_SEP,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR,default payment next month,BILL_AMT
230000,2,2,2,40,0,0,-1,-1,-1,-1,7105,1762,1228,8599,3890,6999,0,56799.5
500000,2,1,2,37,-1,-1,0,0,0,0,140000,25012,40022,3024,0,90000,0,115872.83333333333
80000,2,1,2,38,-2,-2,-2,-2,-2,-2,31386,5296,1823,19884,1974,9686,0,10136.833333333334
500000,2,1,2,42,0,0,0,0,0,0,20000,50000,10000,50000,20000,50000,0,183421.5
30000,2,3,1,44,0,0,0,0,0,0,1441,1597,1634,1000,1124,1223,0,28669.0
170000,2,2,1,41,-2,-2,-2,-2,-2,-2,736,1156,316,316,316,316,0,596.0
70000,2,2,2,37,0,0,0,0,0,0,3018,3400,2200,2500,2500,2510,0,75402.33333333333
310000,2,2,1,46,-1,-1,-1,-1,-1,-2,423,430,845,857,628,0,0,2375.8333333333335
50000,2,1,1,41,1,2,2,3,3,2,2000,4000,2000,0,2000,3000,0,48312.833333333336
180000,2,2,2,44,0,0,0,0,-2,-1,5000,1900,0,0,5386,1103,0,15373.833333333334
310000,2,1,2,35,0,0,0,0,0,0,9088,7044,9072,11210,6116,5362,0,185009.33333333334
500000,2,1,1,39,-2,-2,-2,-2,-2,-2,2584,4524,3518,2208,2550,5953,0,3300.5
330000,2,2,2,41,0,0,0,0,0,0,4179,5000,6458,6512,10433,5442,0,86025.66666666667
150000,2,4,3,49,1,-2,-1,-1,0,-1,4,7920,10426,0,2868,4384,0,2750.6666666666665
110000,2,2,2,42,0,0,0,0,0,0,3951,4276,2666,2811,2500,465,0,90197.66666666667
230000,2,2,1,46,-1,-1,-1,-1,-1,-1,316,0,632,316,2398,1783,1,740.6666666666666
50000,2,1,1,46,1,-2,-1,-1,0,0,110,1794,3697,1392,0,0,0,2840.0
60000,2,3,2,40,-1,-1,-2,-2,-2,-2,22,10785,0,0,0,0,0,121.33333333333333
250000,2,1,1,32,1,-1,0,0,0,0,225066,198031,6069,4310,5752,4638,0,108194.5
450000,2,1,2,46,-2,-2,-2,-2,-2,-2,1861,0,3362,873,1110,4688,0,1633.6666666666667
260000,2,2,2,33,2,2,2,0,0,0,20485,27,2914,159658,5592,5837,1,213683.16666666666
380000,2,2,1,45,0,0,0,0,0,0,9000,9000,10068,8768,9087,9133,0,233285.33333333334
240000,2,1,2,38,-2,-2,-2,-2,-2,-2,3816,3816,3816,816,3816,816,0,3316.0
30000,2,3,1,34,-2,-1,-1,-1,-1,-1,10483,6998,17186,8054,10375,6929,1,10976.333333333334
90000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
230000,2,2,1,43,0,0,0,0,0,0,9309,8795,8337,6015,6292,6080,1,208605.83333333334
60000,2,2,1,45,0,0,-1,0,0,0,1900,72334,4000,2000,14000,2000,0,40666.0
170000,2,2,1,38,0,0,0,-2,-2,-2,1055,0,0,0,0,0,0,2517.6666666666665
440000,2,1,1,41,-1,-1,-1,0,0,0,16282,16031,23613,320008,5721,5376,0,95086.0
120000,2,2,1,37,-1,-1,2,0,-1,0,7227,683,8560,10067,10000,7223,0,15699.166666666666
240000,2,1,1,37,0,0,0,0,0,0,8022,6161,5730,5486,5987,5568,0,166300.33333333334
260000,2,1,1,42,-1,-1,-1,-1,-1,-1,4058,2800,2800,2979,8247,0,0,3943.3333333333335
300000,2,2,2,43,0,0,0,0,0,2,1897,2196,2476,3439,0,1248,0,28863.833333333332
190000,2,4,1,34,-1,-1,-1,-1,-1,-1,11996,39382,5090,2787,23405,978,0,14980.5
110000,2,1,1,43,0,0,0,-2,-2,-2,6725,0,0,0,0,0,1,7375.333333333333
280000,2,2,1,38,0,0,0,0,0,0,11000,11000,20000,10000,10000,15000,0,225032.33333333334
220000,2,2,1,40,-1,-1,-1,-1,0,0,227,0,13137,1500,214,0,0,6312.333333333333
280000,2,1,2,36,-1,-1,-1,-1,-1,-1,7065,13046,5,1416,5654,6055,0,5195.166666666667
70000,2,2,1,39,3,2,2,2,2,2,0,3100,0,1500,1500,0,1,21733.5
500000,2,2,1,36,0,0,0,0,0,0,13016,13172,15200,12000,13617,13000,0,345443.0
130000,2,2,2,36,0,0,0,0,0,0,5001,5001,5000,4000,4000,10001,0,97721.33333333333
610000,2,1,2,43,0,0,2,0,0,0,25002,8000,16385,16000,16000,34000,0,420251.1666666667
210000,2,1,2,35,-2,-2,-2,-1,-1,-1,14272,9890,11297,8115,27977,8013,0,12979.666666666666
210000,2,2,1,45,0,0,0,0,0,0,6515,7113,6011,4471,4513,4261,0,166090.5
80000,2,3,2,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,100.0
150000,2,1,1,33,2,2,2,2,2,2,4500,5000,0,8000,4000,4700,1,108684.16666666667
160000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
150000,2,5,1,34,0,0,0,0,0,0,3000,2000,2000,2000,2000,1000,0,18990.5
130000,2,3,1,45,-1,-1,-1,2,-1,-1,0,780,0,540,11040,953,0,2255.0
210000,2,2,1,40,-2,-2,-1,-1,-2,-2,1794,4326,2395,4102,2382,2614,0,2863.1666666666665
360000,2,2,1,42,-1,0,0,0,0,-1,2339,4564,2200,1000,131869,3862,0,45664.166666666664
500000,2,2,1,45,-2,-2,-2,-2,-2,-2,155484,67533,72049,70430,40721,133611,0,140936.16666666666
220000,2,1,2,33,-1,2,-1,-1,-1,-1,0,1070,1163,2049,204,4953,0,909.8333333333334
320000,2,2,1,46,-2,-2,-2,-1,-1,-1,24969,12743,5542,44956,19011,8138,0,20316.166666666668
220000,2,1,1,41,8,7,6,5,4,3,0,0,0,0,0,0,1,235601.83333333334
80000,2,2,2,32,0,0,0,0,0,0,10000,10000,10104,5000,5000,5000,0,63769.666666666664
210000,2,5,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
160000,2,1,1,32,0,0,0,0,0,0,3805,2993,2293,1838,1687,2735,0,79439.83333333333
160000,2,1,2,33,-1,-1,-2,-2,-2,-2,0,26808,0,0,0,0,1,4584.5
440000,2,1,1,36,0,-1,-1,-1,0,0,11066,19669,33152,0,20000,7046,0,17015.833333333332
90000,2,2,1,36,1,-1,-1,-1,-1,-1,950,628,284,1055,2607,0,0,920.6666666666666
230000,2,3,1,37,0,0,0,0,0,0,8440,6100,7000,5356,5400,5200,0,179001.83333333334
180000,2,1,2,33,1,-1,-1,-1,-2,-1,4163,7683,200,0,9500,0,0,3557.6666666666665
440000,2,2,1,32,2,0,0,0,0,0,11500,11129,10300,11098,11200,12000,0,306785.6666666667
200000,2,1,1,41,1,-1,0,-1,2,0,61634,2877,160944,0,5900,13000,1,90716.0
220000,2,2,1,41,-2,-2,-2,-2,-2,-2,2142,36204,1055,9569,6995,492,0,12581.333333333334
360000,2,2,1,39,-1,2,2,-1,-1,-1,170,0,5773,3598,3598,6208,0,2447.3333333333335
120000,2,1,2,27,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,1,155.66666666666666
20000,2,1,2,27,0,0,0,0,0,0,1186,1300,1246,264,375,700,0,4187.0
230000,2,1,2,28,-1,2,0,0,0,0,0,27446,1400,0,274,0,0,14723.0
30000,2,2,2,29,-2,-2,-2,-2,-2,-2,1222,249,5051,2202,375,264,0,1455.3333333333333
160000,2,1,2,29,0,0,0,0,0,2,5708,7424,4251,6010,5000,4000,1,138374.16666666666
170000,2,2,2,29,0,0,0,0,0,0,2330,3028,2847,2600,3400,2045,0,64092.333333333336
140000,2,1,2,29,1,-1,-1,-1,-1,-1,1216,2698,6069,3889,1242,3061,0,1976.5
160000,2,1,1,33,-1,2,2,-2,-2,-1,0,3161,0,65000,2206,339,1,13628.0
500000,2,1,2,36,0,-1,-1,-1,-2,-2,1051,3722,0,1770,3384,206,0,3859.6666666666665
80000,2,3,1,31,0,0,0,-1,0,0,5000,4000,50012,10000,10000,7177,1,46383.833333333336
150000,2,1,1,32,0,0,0,0,0,0,1450,5779,1300,700,1000,1000,0,21351.666666666668
30000,2,1,2,46,0,0,0,0,2,0,2000,2000,2535,0,2000,2300,0,22340.166666666668
180000,2,2,1,47,-1,-1,-2,-2,-2,-2,4256,4000,4000,4000,4000,4000,0,5359.333333333333
150000,2,2,1,41,2,2,2,2,2,2,3000,3300,2700,2800,3000,2800,1,71774.0
320000,2,1,2,32,-1,0,-1,-1,-1,-1,1500,8000,7000,8500,13000,15000,0,9180.333333333334
440000,2,1,2,33,0,0,0,0,0,0,5666,5802,3577,2955,12000,1025,0,131001.16666666667
200000,2,2,1,38,-2,-2,-2,-2,-2,-2,6002,2400,2185,6718,2298,2851,0,3505.5
200000,2,2,1,45,-1,2,2,2,0,0,0,2491,0,0,0,4313,0,4218.5
230000,2,1,1,35,0,0,-1,-1,-1,-1,78,1897,0,89,2398,671,1,1732.6666666666667
350000,2,1,2,38,-2,-2,-2,-2,-2,-2,29916,15217,9280,2128,2459,11409,0,11535.666666666666
100000,2,1,2,31,-2,-2,-2,-2,-2,-2,3794,0,200,4058,5738,21173,0,1458.6666666666667
360000,2,3,2,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
210000,2,1,2,31,0,0,0,0,0,0,6000,6000,4000,5000,4000,0,0,185542.83333333334
360000,2,1,1,32,0,0,0,0,0,0,11200,12112,11500,9600,10005,9651,0,292744.0
200000,2,1,2,32,-1,-1,-1,0,0,-1,3904,24277,4996,0,16890,6077,0,11589.833333333334
230000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,117.66666666666667
180000,2,5,1,41,-1,-1,-1,-1,-1,-1,20328,20789,22169,25560,2461,10947,0,18991.0
170000,2,2,2,47,0,0,0,0,0,0,1600,2000,2000,1600,1600,1700,0,37255.0
50000,2,2,1,40,0,0,2,0,0,0,2441,0,1313,356,369,508,0,9102.333333333334
180000,2,2,2,37,1,2,0,0,0,0,0,3042,109470,4000,4000,7028,0,74006.5
100000,2,1,1,47,1,-2,-1,2,2,2,0,3000,0,0,0,2500,1,50.333333333333336
150000,2,1,2,28,0,0,0,0,0,0,3500,4000,3500,3500,3500,3500,0,87397.5
180000,2,1,2,33,-2,-2,-2,-2,-2,-2,5199,9973,10083,13279,20127,9422,0,11175.0
280000,2,2,2,33,0,0,0,0,0,0,9441,2691,3001,6010,10000,6655,0,45123.833333333336
150000,2,2,2,40,-2,-2,-2,-2,-2,-2,3514,4724,5749,345,349,24026,0,3857.0
100000,2,2,1,36,2,2,2,2,2,2,3500,3300,3000,0,6500,3000,1,78848.0
70000,2,2,1,37,0,0,0,0,2,0,2391,2518,5950,0,1782,1985,1,66039.33333333333
220000,2,2,1,38,2,0,0,0,0,0,7400,7600,6100,6205,12000,7500,0,169115.66666666666
240000,2,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
710000,2,4,2,32,0,0,0,0,0,0,11000,12000,8000,7000,7000,6500,0,286245.8333333333
470000,2,2,2,33,-2,-2,-2,-2,-1,-1,0,0,0,779,0,0,1,129.83333333333334
80000,2,2,1,46,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,1,390.0
180000,2,3,1,49,0,0,0,0,0,0,5821,5000,5935,4263,4200,4283,1,139333.5
250000,2,2,1,32,0,0,0,0,2,2,8000,7478,27349,0,17000,0,0,213065.0
690000,2,3,2,34,0,0,0,0,0,-1,14724,19118,7415,20348,160671,91323,0,338457.3333333333
340000,2,1,2,45,0,0,0,0,0,0,15000,13500,13000,13000,13000,13000,0,66773.83333333333
220000,2,2,2,47,0,0,0,0,0,0,10000,6500,5000,5000,5000,5000,0,114563.16666666667
60000,2,3,2,44,2,2,2,2,2,2,55887,0,20783,2500,0,3000,1,55152.833333333336
80000,2,2,2,30,-1,-1,-1,-1,-1,0,5548,2154,583,11381,190,74,0,5848.333333333333
290000,2,1,1,36,-2,-2,-2,-2,-2,-2,6107,4538,6074,0,817,1662,0,3522.6666666666665
170000,2,3,2,41,0,0,0,0,0,0,2405,2000,2500,2000,1968,2000,0,56289.333333333336
90000,2,3,2,42,0,0,2,0,0,0,3072,0,1555,600,3000,2000,1,15181.333333333334
130000,2,1,2,31,0,0,0,0,0,0,7000,7000,7000,5500,5100,5500,0,131429.83333333334
200000,2,3,1,32,-2,-2,-2,-2,-2,-2,3706,18458,14170,7909,1485,1302,0,7798.0
360000,2,2,2,35,0,0,0,0,0,0,10000,2453,5000,5000,10000,10017,0,38521.166666666664
240000,2,1,1,37,0,0,0,0,0,0,10762,10429,10423,6843,7183,6398,0,171304.66666666666
60000,2,1,1,28,0,0,0,0,0,2,2100,2500,2500,2500,1600,1500,0,49547.166666666664
130000,2,2,2,42,1,2,2,2,2,2,5400,6000,5000,4600,5000,5100,0,122379.5
310000,2,2,2,32,0,0,0,0,0,0,13294,12131,8543,10185,8290,7500,0,277112.6666666667
80000,2,2,2,28,2,2,-1,-1,-1,-1,0,130,130,130,130,130,1,151.66666666666666
70000,2,2,2,30,0,0,2,0,0,0,50071,0,2000,2000,2000,2000,0,42752.0
180000,2,2,1,31,0,0,0,0,0,0,2006,1407,1000,1000,1000,1107,0,26417.833333333332
110000,2,2,1,45,0,0,0,0,0,0,1587,1694,1561,1474,1370,1514,0,37992.666666666664
30000,2,3,2,47,0,0,0,0,0,0,1500,1695,2000,2000,2000,0,0,24456.333333333332
200000,2,2,2,27,0,0,0,0,0,0,4775,6579,4734,4368,4183,4227,0,127693.16666666667
30000,2,5,1,33,0,0,0,0,0,0,1406,1838,1400,1000,2342,1000,0,26322.333333333332
210000,2,1,2,27,-1,2,-1,-1,-1,-1,0,390,1554,5705,2000,0,1,2534.1666666666665
80000,2,5,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
120000,2,3,1,40,0,0,0,0,0,0,3003,2823,2514,1732,1756,1689,0,71505.16666666667
30000,2,2,1,43,-1,-1,-1,-1,-2,-1,4503,9000,0,0,5394,6171,0,4890.0
490000,2,2,2,33,0,0,0,0,0,0,10000,8160,7000,2000,37000,3000,0,53755.333333333336
260000,2,5,1,41,-1,-1,-1,-1,-1,-1,2294,3601,5348,2802,5801,2013,0,3564.6666666666665
230000,2,2,2,30,-1,-1,-1,2,-1,-1,5899,4080,0,1656,2351,3312,1,3311.5
110000,2,2,1,46,0,-1,-1,-1,-1,-1,2410,2151,2161,1719,107591,5000,1,19731.833333333332
150000,2,2,2,40,0,0,0,0,0,0,3705,4000,3000,3000,3000,4000,0,72348.66666666667
170000,2,2,1,29,0,0,0,0,0,0,2235,2493,2585,1683,1901,2111,0,59397.666666666664
90000,2,2,1,35,0,0,2,0,0,0,4000,0,1700,1600,1500,4000,0,38192.0
70000,2,3,1,40,0,0,-2,-2,-2,-2,0,0,0,0,0,5704,0,2482.6666666666665
100000,2,1,2,28,1,2,0,0,0,0,322,3600,3800,3000,3000,3023,0,87273.5
50000,2,3,1,34,0,0,0,0,0,0,1367,1741,1280,706,700,776,0,22733.166666666668
30000,2,2,1,35,0,0,0,0,0,0,1472,2000,1064,1000,1223,0,0,28105.833333333332
280000,2,2,1,37,0,0,0,0,0,0,10610,10018,10000,5038,5039,5010,1,161088.0
210000,2,3,1,41,0,0,-1,-1,-2,-2,2000,17864,569,0,0,1000,0,19386.333333333332
20000,2,3,2,35,0,-1,2,2,-1,-1,362,2000,0,500,0,0,0,1419.8333333333333
250000,2,5,1,33,0,0,0,0,0,0,6934,7000,8975,7043,8000,10000,0,204864.83333333334
70000,2,2,1,34,0,0,0,0,0,0,1800,1764,1900,2000,4000,2000,1,46731.833333333336
120000,2,1,2,34,0,0,0,-1,-1,-1,2000,5312,3095,0,2873,0,0,5847.833333333333
300000,2,1,2,36,-2,-2,-2,-2,-2,-2,469,899,0,0,0,1051,0,266.3333333333333
310000,2,2,1,39,-2,-2,-2,-2,-2,-2,360,360,360,360,360,360,0,360.0
20000,2,3,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
50000,2,2,2,37,0,-1,-1,2,0,0,38710,5000,0,3000,2000,5000,0,38342.166666666664
100000,2,2,1,32,0,0,0,0,0,0,2749,4800,2000,2000,2000,2000,0,63559.833333333336
280000,2,2,1,44,-1,-1,-1,-1,-1,-1,264,252,2656,5410,5834,0,0,4017.5
210000,2,2,1,37,-2,-2,-2,-2,-2,-2,1798,379,768,2308,1026,1208,0,1542.8333333333333
290000,2,3,2,47,-1,-1,-1,-1,0,0,6650,0,28974,0,0,0,0,7380.0
160000,2,1,1,36,-2,-2,-2,-2,-2,-1,2549,2916,4321,700,6267,1727,0,6999.5
100000,2,2,1,41,2,-1,0,0,0,0,105200,6035,9410,1000,2000,3093,1,120601.5
280000,2,2,2,37,-1,-1,-1,-1,-1,-1,2716,1876,1876,1876,1870,10267,0,2015.0
200000,2,2,1,32,-2,-2,-2,-2,-2,-2,0,0,229,1380,381,3880,0,479.8333333333333
180000,2,2,2,33,-1,-1,-1,-1,0,0,3446,6186,6695,4000,955,2401,0,5308.166666666667
240000,2,1,2,34,1,-2,-1,-1,-1,-1,0,2087,0,312,2015,224,0,721.1666666666666
180000,2,2,2,35,0,0,0,0,0,0,10000,10092,10000,10000,10000,5000,0,159199.0
180000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
50000,2,2,2,35,1,2,2,2,0,0,0,4351,0,784,3000,0,0,20796.0
30000,2,3,2,38,2,0,0,2,0,0,1426,3700,718,1500,1500,3000,1,27493.666666666668
180000,2,2,1,40,0,-1,-1,-1,-1,-1,1620,337,9379,1100,43505,0,0,33403.166666666664
50000,2,1,1,38,2,3,2,0,0,0,2000,0,1200,15000,2000,1000,0,45353.666666666664
230000,2,3,1,47,0,0,0,0,0,0,7000,5665,4154,3300,3418,3600,0,132042.0
60000,2,2,1,31,0,0,0,0,0,0,1500,1600,1394,1000,1000,1500,0,33559.5
50000,2,3,2,32,0,0,0,0,0,0,1755,1614,1627,1500,1500,1822,0,42782.166666666664
280000,2,1,1,32,0,0,0,0,0,0,6000,6000,5000,5000,4012,4779,0,120639.16666666667
170000,2,2,1,45,-1,-1,0,0,0,0,9807,5000,3749,6711,4432,0,0,9761.0
110000,2,2,1,36,-1,-1,-1,-1,-1,-1,1056,4756,880,880,880,880,1,1729.6666666666667
70000,2,3,1,35,2,-1,0,0,0,0,41263,2500,2468,1466,1328,1501,1,35115.333333333336
90000,2,3,1,47,2,2,2,0,0,0,4100,0,3424,1790,2012,1814,1,76504.33333333333
260000,2,1,1,36,0,0,-1,-1,0,0,3000,246,7178,5164,1209,1209,0,6038.333333333333
60000,2,2,1,33,0,0,0,0,0,0,2100,3000,2800,2000,2000,2200,0,58078.166666666664
320000,2,2,1,37,2,2,2,2,2,2,14500,12001,10500,13000,1,120021,0,304204.0
160000,2,2,2,39,-1,-1,-1,-1,-1,-1,1473,8404,8875,8509,4630,2038,0,5786.5
230000,2,1,2,33,1,-1,-1,-1,0,0,4535,0,6264,128,0,407,0,3287.1666666666665
50000,2,2,2,48,-1,0,-1,-1,-1,-1,1000,1787,860,900,1087,3123,0,1349.5
180000,2,2,2,36,-1,-1,-1,-1,0,-1,28703,1535,15000,0,5793,36702,0,14765.833333333334
390000,2,2,2,45,0,0,0,0,0,0,5000,5000,5000,4000,4000,4000,0,61052.833333333336
290000,2,2,2,41,0,0,0,0,0,0,10000,5620,10000,20000,10000,10000,0,151484.33333333334
290000,2,2,1,35,0,0,-1,-1,-1,0,10000,430,430,12715,5000,15000,0,14005.833333333334
30000,2,3,1,46,0,0,0,0,0,0,1500,2000,2390,1000,1000,2000,0,27297.166666666668
100000,2,1,1,38,1,-2,-2,-1,-1,2,0,0,53,4328,0,10401,0,729.6666666666666
190000,2,2,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-18.0
200000,2,1,2,35,-2,-2,-2,-2,-2,-2,0,3514,4042,8606,1870,10332,0,3078.8333333333335
180000,2,3,2,32,0,0,0,0,0,0,3000,3000,2018,1200,1500,3000,0,4893.833333333333
250000,2,2,1,45,-1,0,0,0,-1,-1,12716,12158,8777,1503,96834,2204,0,22708.833333333332
80000,2,2,1,39,0,0,0,0,0,0,2200,2000,2000,1700,1600,1700,0,40874.0
140000,2,2,1,37,0,0,0,0,0,0,6206,6100,6330,4400,8700,0,0,128386.0
260000,2,2,1,40,0,0,-1,-1,0,-1,40000,48058,46000,26000,48000,33000,0,40681.666666666664
360000,2,1,2,39,-1,-1,-2,-2,-1,-1,0,0,0,906,0,4341,1,329.3333333333333
250000,2,2,1,45,-2,-2,-2,-2,-2,-2,4940,416,6303,5880,0,230,0,3281.0
320000,2,1,1,36,-1,-1,2,2,-2,-2,9386,13,0,0,0,7445,0,2899.1666666666665
100000,2,2,1,42,0,0,0,0,0,0,3000,4000,3000,2500,3000,2500,0,66473.5
340000,2,1,1,36,0,0,0,0,0,0,60075,160444,10143,7190,6283,5208,0,240380.0
230000,2,2,2,41,-2,-2,-2,-2,-2,-2,23722,4791,3516,7475,5352,2120,0,11555.5
150000,2,3,1,43,0,0,0,0,0,0,1973,1353,1366,802,833,837,1,21110.833333333332
60000,2,3,1,48,0,0,0,0,0,0,2000,2000,3000,2000,2200,2500,0,53295.5
500000,2,3,2,48,-2,-2,-2,-2,-2,-2,25325,14364,124081,71541,54924,47148,0,62320.5
10000,2,2,2,48,1,2,-1,0,0,0,0,9196,1106,278,258,268,0,6413.666666666667
140000,2,3,1,39,0,0,0,0,0,0,3112,20000,3043,2359,2187,1706,0,67727.83333333333
90000,2,2,2,33,0,0,0,0,0,0,3308,3014,3203,3000,3000,3000,0,79879.16666666667
390000,2,2,2,39,0,0,0,0,0,0,2000,5000,3000,3000,5000,3000,0,56661.166666666664
150000,2,1,1,38,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,1579.0
170000,2,2,2,48,0,0,0,0,0,0,2000,2000,1400,1000,2000,2000,0,25067.166666666668
400000,2,2,1,34,-1,-1,-1,-1,0,0,206032,21153,15948,10000,10000,22934,0,51793.666666666664
180000,2,2,1,38,0,0,0,0,0,0,7011,5657,10372,5000,5000,5000,0,143884.66666666666
440000,2,2,1,44,0,0,0,-2,-2,-2,20000,0,27549,50000,18956,9307,0,38092.166666666664
340000,2,1,2,36,-1,-1,-1,-1,-1,0,1974,2774,43831,11308,0,824,0,11149.0
170000,2,2,1,45,1,2,2,0,0,0,9460,0,6100,4210,4500,4500,1,116675.0
280000,2,1,2,46,-1,-1,-1,-1,-1,-1,1236,2726,10916,1056,812,9109,0,3199.5
320000,2,5,1,46,-2,-2,-2,-2,-2,-2,5149,16654,2914,696,740,6498,0,7327.166666666667
190000,2,5,1,40,0,0,0,0,0,0,3100,80000,5000,4000,4100,5000,0,99367.33333333333
210000,2,2,1,42,-1,-1,-1,-2,-1,-1,2928,0,0,920,0,0,0,897.6666666666666
110000,2,2,1,43,1,2,2,2,2,2,4600,0,8500,0,7700,3900,0,101411.83333333333
90000,2,2,2,34,0,0,0,0,0,0,2000,1518,1500,1000,1000,1000,0,19355.0
500000,2,1,1,44,-1,-1,-1,-1,-1,-1,26963,33169,48858,66050,43769,37509,0,41330.666666666664
50000,2,2,2,36,0,0,0,0,0,0,2000,2800,3732,750,500,1000,1,25338.666666666668
210000,2,1,2,39,-1,-1,-1,-1,0,-1,20965,3702,3673,0,384,0,0,5948.0
80000,2,2,1,37,2,2,2,2,2,-2,2427,1000,0,0,0,0,1,2178.1666666666665
320000,2,2,1,42,-1,-1,-1,-1,-1,-1,18729,23421,16683,38459,2836,1286,0,17158.833333333332
50000,2,3,1,45,0,0,0,0,0,0,2400,2500,1318,700,1600,600,0,32283.666666666668
270000,2,2,2,34,-2,-2,-2,-2,-2,-2,2222,9076,5424,9577,8130,20177,0,27174.833333333332
30000,2,3,2,39,0,0,0,0,0,0,2000,3000,3000,1500,1500,2280,0,30069.0
150000,2,3,2,35,-1,2,-1,2,-1,-1,0,2264,0,163,2036,0,0,1365.3333333333333
140000,2,2,1,41,0,0,0,0,0,0,1855,1913,1952,1963,2208,2084,0,54294.833333333336
120000,2,3,1,42,-1,-1,-1,-1,-1,-1,1000,2826,7026,2620,1000,26187,0,2578.3333333333335
300000,2,1,1,31,0,0,0,0,0,0,7000,7000,6000,4084,4056,4300,0,138413.66666666666
480000,2,1,1,43,0,0,0,0,0,0,5647,5792,5880,6000,3493,21308,0,240770.33333333334
460000,2,1,1,37,1,2,0,0,0,0,0,9737,9060,9200,9480,9627,1,272712.8333333333
280000,2,2,1,39,0,0,0,0,0,0,8229,150062,50000,4786,4779,4876,0,252829.33333333334
50000,2,3,1,31,0,0,0,0,0,-2,1652,1906,1000,0,0,0,0,26818.0
350000,2,1,2,32,-2,-2,-2,-2,-2,-2,717,409,0,944,534,2281,0,498.0
300000,2,2,2,32,0,0,0,0,0,0,4682,4777,4835,5830,4931,5079,0,122624.16666666667
380000,2,1,2,33,-2,-2,-2,-2,-2,-2,16615,3273,9833,6580,6080,4697,0,9050.833333333334
190000,2,1,2,33,-2,-2,-2,-2,-2,-2,4031,6045,4247,2907,3122,12419,0,3424.1666666666665
230000,2,2,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
390000,2,2,1,35,2,2,2,0,0,0,2757,0,2734,2254,2178,2174,0,60721.833333333336
220000,2,2,1,35,-2,-2,-2,-2,-2,-2,319,10567,319,319,319,2420,0,1973.8333333333333
120000,2,2,1,41,0,0,0,0,0,0,4211,3710,3184,3200,3200,3133,1,102474.0
300000,2,2,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
210000,2,1,2,42,-1,-1,-1,-1,-1,-2,24255,7862,7146,0,0,32000,0,7120.5
50000,2,2,1,37,0,0,0,0,0,0,3000,2500,2000,1102,2000,2900,0,39989.5
330000,2,1,2,44,2,0,0,2,0,0,10300,21400,0,9400,9542,9766,1,252680.66666666666
110000,2,3,1,42,0,0,0,0,0,0,3200,2450,2027,1710,1800,1700,0,74642.33333333333
20000,2,1,2,37,1,-2,-2,-1,-1,-2,0,0,1004,0,0,0,0,167.33333333333334
150000,2,2,1,40,0,-1,-1,-1,0,0,5215,4090,51893,2000,3000,2202,0,28464.666666666668
140000,2,3,1,39,0,0,0,0,0,0,7500,6500,7500,5000,4700,5228,0,129153.16666666667
160000,2,1,1,40,-1,-1,-1,-1,-1,-1,2881,362,20680,7429,527,0,0,5423.333333333333
260000,2,3,1,38,-1,-1,-1,-1,-1,-1,1973,1973,6746,1973,1973,3733,0,2768.5
150000,2,3,1,45,1,-2,-2,-2,-2,-1,0,0,0,0,10640,0,0,1773.3333333333333
50000,2,2,1,33,0,0,0,0,0,0,3000,2011,1402,3089,3482,5000,0,31251.0
80000,2,3,1,36,0,0,0,0,0,0,20000,5000,3000,5000,3000,3000,0,66232.66666666667
270000,2,2,1,37,-1,-1,-2,-1,-1,-1,0,0,1000,326,304,0,0,148.33333333333334
60000,2,2,1,40,0,0,0,0,0,0,2800,2200,1500,1200,1100,1200,0,47437.5
50000,2,2,1,45,0,0,0,0,0,0,1574,2000,1290,806,824,697,0,17565.166666666668
290000,2,1,1,33,2,0,0,2,2,2,1354,3213,0,1616,0,724,1,34856.666666666664
180000,2,2,2,39,-1,-1,-1,-1,-1,-1,671,671,671,671,671,671,1,671.0
360000,2,1,1,43,-1,0,0,0,0,-2,1328,1637,5000,0,0,0,0,12247.0
260000,2,3,2,40,0,-1,-1,-2,-2,-2,3000,0,0,0,0,0,0,543.3333333333334
